2019-03-08 18:51:03, INFO: Current git head hash code: 6583db272e99270b8998bd3bc3583a07a9ebb33a
2019-03-08 18:51:03, INFO: Using device: cpu
2019-03-08 18:51:03, INFO: Policy: SARL w/o global state
2019-03-08 18:51:03, INFO: human number: 5
2019-03-08 18:51:03, INFO: Not randomize human's radius and preferred speed
2019-03-08 18:51:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2019-03-08 18:51:03, INFO: Square width: 10.0, circle width: 4.0
2019-03-08 18:51:03, INFO: Load reinforcement learning trained weights. Resume training
2019-03-08 18:51:03, INFO: Agent is invisible and has unicycle kinematic constraint
2019-03-08 18:51:03, INFO: Current learning rate: 0.001000
2019-03-08 18:54:26, INFO: TRAIN in episode 0 has success rate: 0.98, collision rate: 0.02, nav time: 10.69, total reward: 0.3214
2019-03-08 19:06:29, INFO: TRAIN in episode 194 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:06:31, INFO: TRAIN in episode 195 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3024
2019-03-08 19:06:34, INFO: TRAIN in episode 196 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3280
2019-03-08 19:06:36, INFO: TRAIN in episode 197 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:06:39, INFO: TRAIN in episode 198 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:06:41, INFO: TRAIN in episode 199 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:06:43, INFO: TRAIN in episode 200 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2815
2019-03-08 19:06:46, INFO: TRAIN in episode 201 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3384
2019-03-08 19:06:48, INFO: TRAIN in episode 202 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:06:51, INFO: TRAIN in episode 203 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3478
2019-03-08 19:06:54, INFO: TRAIN in episode 204 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2994
2019-03-08 19:06:56, INFO: TRAIN in episode 205 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:06:59, INFO: TRAIN in episode 206 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:07:01, INFO: TRAIN in episode 207 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3190
2019-03-08 19:07:04, INFO: TRAIN in episode 208 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3024
2019-03-08 19:07:06, INFO: TRAIN in episode 209 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3379
2019-03-08 19:07:09, INFO: TRAIN in episode 210 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:07:11, INFO: TRAIN in episode 211 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3758
2019-03-08 19:07:14, INFO: TRAIN in episode 212 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3296
2019-03-08 19:07:16, INFO: TRAIN in episode 213 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3465
2019-03-08 19:07:19, INFO: TRAIN in episode 214 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:07:21, INFO: TRAIN in episode 215 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:07:24, INFO: TRAIN in episode 216 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3391
2019-03-08 19:07:26, INFO: TRAIN in episode 217 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:07:29, INFO: TRAIN in episode 218 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:07:32, INFO: TRAIN in episode 219 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:07:34, INFO: TRAIN in episode 220 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3116
2019-03-08 19:07:36, INFO: TRAIN in episode 221 has success rate: 1.00, collision rate: 0.00, nav time: 8.25, total reward: 0.4305
2019-03-08 19:07:39, INFO: TRAIN in episode 222 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:07:42, INFO: TRAIN in episode 223 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3891
2019-03-08 19:07:45, INFO: TRAIN in episode 224 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2780
2019-03-08 19:07:48, INFO: TRAIN in episode 225 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3041
2019-03-08 19:07:50, INFO: TRAIN in episode 226 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3642
2019-03-08 19:07:53, INFO: TRAIN in episode 227 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:07:56, INFO: TRAIN in episode 228 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3112
2019-03-08 19:07:58, INFO: TRAIN in episode 229 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3391
2019-03-08 19:08:01, INFO: TRAIN in episode 230 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3128
2019-03-08 19:08:04, INFO: TRAIN in episode 231 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2943
2019-03-08 19:08:07, INFO: TRAIN in episode 232 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3318
2019-03-08 19:08:09, INFO: TRAIN in episode 233 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2954
2019-03-08 19:08:11, INFO: TRAIN in episode 234 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2825
2019-03-08 19:08:14, INFO: TRAIN in episode 235 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3041
2019-03-08 19:08:17, INFO: TRAIN in episode 236 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-08 19:08:19, INFO: TRAIN in episode 237 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-08 19:08:22, INFO: TRAIN in episode 238 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:08:24, INFO: TRAIN in episode 239 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:08:27, INFO: TRAIN in episode 240 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:08:30, INFO: TRAIN in episode 241 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3131
2019-03-08 19:08:32, INFO: TRAIN in episode 242 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2782
2019-03-08 19:08:35, INFO: TRAIN in episode 243 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:08:38, INFO: TRAIN in episode 244 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2895
2019-03-08 19:08:40, INFO: TRAIN in episode 245 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:08:42, INFO: TRAIN in episode 246 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:08:45, INFO: TRAIN in episode 247 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:08:47, INFO: TRAIN in episode 248 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:08:50, INFO: TRAIN in episode 249 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:08:52, INFO: TRAIN in episode 250 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3218
2019-03-08 19:08:55, INFO: TRAIN in episode 251 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:08:57, INFO: TRAIN in episode 252 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2871
2019-03-08 19:09:00, INFO: TRAIN in episode 253 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3047
2019-03-08 19:09:02, INFO: TRAIN in episode 254 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:09:05, INFO: TRAIN in episode 255 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:09:08, INFO: TRAIN in episode 256 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.2802
2019-03-08 19:09:12, INFO: TRAIN in episode 257 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.2170
2019-03-08 19:09:14, INFO: TRAIN in episode 258 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2804
2019-03-08 19:09:18, INFO: TRAIN in episode 259 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:09:21, INFO: TRAIN in episode 260 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:09:24, INFO: TRAIN in episode 261 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2916
2019-03-08 19:09:26, INFO: TRAIN in episode 262 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3797
2019-03-08 19:09:29, INFO: TRAIN in episode 263 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:09:33, INFO: TRAIN in episode 264 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3693
2019-03-08 19:09:35, INFO: TRAIN in episode 265 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3154
2019-03-08 19:09:38, INFO: TRAIN in episode 266 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:09:41, INFO: TRAIN in episode 267 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.2803
2019-03-08 19:09:43, INFO: TRAIN in episode 268 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2851
2019-03-08 19:09:46, INFO: TRAIN in episode 269 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2824
2019-03-08 19:09:48, INFO: TRAIN in episode 270 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:09:51, INFO: TRAIN in episode 271 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3632
2019-03-08 19:09:53, INFO: TRAIN in episode 272 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3108
2019-03-08 19:09:56, INFO: TRAIN in episode 273 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3094
2019-03-08 19:09:58, INFO: TRAIN in episode 274 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3408
2019-03-08 19:10:01, INFO: TRAIN in episode 275 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-08 19:10:03, INFO: TRAIN in episode 276 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:10:07, INFO: TRAIN in episode 277 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:10:10, INFO: TRAIN in episode 278 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3218
2019-03-08 19:10:12, INFO: TRAIN in episode 279 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-08 19:10:15, INFO: TRAIN in episode 280 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:10:17, INFO: TRAIN in episode 281 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:10:19, INFO: TRAIN in episode 282 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3482
2019-03-08 19:10:22, INFO: TRAIN in episode 283 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:10:24, INFO: TRAIN in episode 284 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:10:27, INFO: TRAIN in episode 285 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:10:30, INFO: TRAIN in episode 286 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3255
2019-03-08 19:10:32, INFO: TRAIN in episode 287 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:10:35, INFO: TRAIN in episode 288 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:10:37, INFO: TRAIN in episode 289 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:10:40, INFO: TRAIN in episode 290 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:10:42, INFO: TRAIN in episode 291 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:10:45, INFO: TRAIN in episode 292 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:10:48, INFO: TRAIN in episode 293 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:10:50, INFO: TRAIN in episode 294 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2854
2019-03-08 19:10:53, INFO: TRAIN in episode 295 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:10:55, INFO: TRAIN in episode 296 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:10:58, INFO: TRAIN in episode 297 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3410
2019-03-08 19:11:00, INFO: TRAIN in episode 298 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3200
2019-03-08 19:11:03, INFO: TRAIN in episode 299 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:11:05, INFO: TRAIN in episode 300 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3575
2019-03-08 19:11:08, INFO: TRAIN in episode 301 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2811
2019-03-08 19:11:11, INFO: TRAIN in episode 302 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:11:14, INFO: TRAIN in episode 303 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2610
2019-03-08 19:11:16, INFO: TRAIN in episode 304 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:11:19, INFO: TRAIN in episode 305 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-08 19:11:22, INFO: TRAIN in episode 306 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2877
2019-03-08 19:11:25, INFO: TRAIN in episode 307 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3069
2019-03-08 19:11:29, INFO: TRAIN in episode 308 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:11:32, INFO: TRAIN in episode 309 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:11:34, INFO: TRAIN in episode 310 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:11:37, INFO: TRAIN in episode 311 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:11:41, INFO: TRAIN in episode 312 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-08 19:11:44, INFO: TRAIN in episode 313 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2824
2019-03-08 19:11:48, INFO: TRAIN in episode 314 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3489
2019-03-08 19:11:51, INFO: TRAIN in episode 315 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2823
2019-03-08 19:11:54, INFO: TRAIN in episode 316 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:11:56, INFO: TRAIN in episode 317 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-08 19:12:00, INFO: TRAIN in episode 318 has success rate: 1.00, collision rate: 0.00, nav time: 12.75, total reward: 0.2500
2019-03-08 19:12:02, INFO: TRAIN in episode 319 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-08 19:12:05, INFO: TRAIN in episode 320 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:12:08, INFO: TRAIN in episode 321 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-08 19:12:10, INFO: TRAIN in episode 322 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2910
2019-03-08 19:12:13, INFO: TRAIN in episode 323 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-08 19:12:16, INFO: TRAIN in episode 324 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-08 19:12:19, INFO: TRAIN in episode 325 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-08 19:12:21, INFO: TRAIN in episode 326 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3511
2019-03-08 19:12:24, INFO: TRAIN in episode 327 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:12:26, INFO: TRAIN in episode 328 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-08 19:12:29, INFO: TRAIN in episode 329 has success rate: 1.00, collision rate: 0.00, nav time: 12.75, total reward: 0.2624
2019-03-08 19:12:32, INFO: TRAIN in episode 330 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3051
2019-03-08 19:12:35, INFO: TRAIN in episode 331 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-08 19:12:38, INFO: TRAIN in episode 332 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:12:41, INFO: TRAIN in episode 333 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-08 19:12:44, INFO: TRAIN in episode 334 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3132
2019-03-08 19:12:47, INFO: TRAIN in episode 335 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3139
2019-03-08 19:12:50, INFO: TRAIN in episode 336 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3152
2019-03-08 19:12:54, INFO: TRAIN in episode 337 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2542
2019-03-08 19:12:56, INFO: TRAIN in episode 338 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
